EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Blocked2s,BlockedAtRim,Blocks,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,AtRimFGM,PenaltyAtRimFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PenaltyFG2M,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LongMidRangeFGM,SecondChanceFtPoints,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,OffLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3Assists,LostBallSteals,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg2aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,BlockingFouls,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,HeaveAttempts,3SecondViolations,HeaveMakes,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1626163-201946-202391-203148-203584,1610612766,"Frank Kaminsky, Tyler Hansbrough, Jeremy Lin, Brian Roberts, Troy Daniels","Kaminsky, Hansbrough, Lin, Roberts, Daniels",1626163-201946-202391-203148-203584,CHA,1264.0,6,21.0,3.0,39.0,38.0,8.0,,77.0,9.0,,6.0,4.0,10.0,1.0,2.0,23.0,5.0,13.0,7.0,38.0,35.0,2.0,1.0,2.0,5.0,10.0,15.0,10.0,4.0,5.0,10.0,4.0,25.0,10.0,15.0,22.0,1.0,3.0,4.0,,5.0,8.0,12.0,2.0,15.0,,31.0,10.0,8.0,1.0,0.38461538461538464,0.5,0.38461538461538464,0.4305555555555556,0.625,0.4418604651162791,0.625,0.3611111111111111,0.7692307692307693,0.8235294117647058,0.5,0.6666666666666666,87.72151898734177,16.41025641025641,16.42105263157895,15.153846153846153,15.631578947368421,0.25,0.16666666666666666,0.2777777777777778,0.4,0.4,1.0,,0.5,0.5,0.6111111111111112,0.4,0.5162875,0.4770625,0.2631578947368421,8.108695652173912,24.36923076923077,0.20512820512820512,6.0,0.14634146341463414,0.21428571428571427,6.0,3.0,8.0,8.0,2.0,3.0,7.0,6.0,,,,0.34782608695652173,0.6666666666666666,0.7,0.7,0.2222222222222222,0.375,0.42857142857142855,0.6605375,0.18421052631578946,1.0,,0.25,3.0,,3.0,,,2.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,,2.0,2.0,,1.0,0.5,1.0,0.4,0.125,0.30434782608695654,0.4,0.16666666666666666,1.0,0.05263157894736842,0.3333333333333333,0.5,0.08333333333333333,,,,2.0,,10.0,,5.0,1.0,4.0,1.0,,0.625,0.625,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,2.0,3.0,,2.0,2.0,0.5,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,1.0,1.0,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,2.0,1.0,4.0,,1.0,1.0,,,1.0,,,,0.5,0.17391304347826086,0.3333333333333333,,0.3333333333333333,,,0.5,,,0.4,0.5,1.0,,,,,,,,,,,,,,,0.125,,,,,1.0,,,1610612766,2016,2015-16,False
1626163-201946-202391-203148-203798,1610612766,"Frank Kaminsky, Tyler Hansbrough, Jeremy Lin, Brian Roberts, PJ Hairston","Kaminsky, Hansbrough, Lin, Roberts, Hairston",1626163-201946-202391-203148-203798,CHA,451.0,2,8.0,6.0,15.0,16.0,,,31.0,3.0,,2.0,3.0,3.0,,,9.0,4.0,4.0,4.0,24.0,18.0,,,,,,12.0,3.0,3.0,4.0,5.0,3.0,14.0,2.0,4.0,6.0,,1.0,2.0,,4.0,5.0,4.0,,6.0,1.0,19.0,,,1.0,1.0,,1.0,0.7692307692307693,,0.7666666666666667,,0.3076923076923077,1.0,1.0,1.0,,98.98004434589801,14.466666666666667,14.625,14.0,14.625,0.23076923076923078,0.15384615384615385,0.23076923076923078,1.0,1.0,1.0,,,,0.5384615384615384,1.0,0.4663769230769231,,,7.911111111111111,24.35,,3.0,0.2,0.2727272727272727,1.0,1.0,4.0,4.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,0.4444444444444444,1.0,1.25,1.25,0.3076923076923077,0.25,0.3333333333333333,0.541475,0.20833333333333334,1.0,1.0,0.5,2.0,,1.0,,,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,1.0,0.2,,0.2,0.3333333333333333,,1.0,0.25,0.6666666666666666,0.6666666666666666,0.07692307692307693,,,,1.0,,2.0,,1.0,,1.0,,1.0,0.25,0.3333333333333333,1.0,1.0,,0.5,0.5,,1.0,1.0,2.0,,1.0,,,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,0.1111111111111111,,1.0,,,1.0,,,,0.5,1.0,1.0,,,1.0,,,,,,,,,,,,0.25,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-202391-203584-203798,1610612766,"Frank Kaminsky, Tyler Hansbrough, Jeremy Lin, Troy Daniels, PJ Hairston","Kaminsky, Hansbrough, Lin, Daniels, Hairston",1626163-201946-202391-203584-203798,CHA,92.0,1,2.0,-2.0,3.0,3.0,,2.0,6.0,1.0,,,,1.0,,,1.0,,1.0,1.0,3.0,5.0,,,,,,,1.0,,,1.0,,2.0,,1.0,1.0,,,,,2.0,2.0,2.0,,2.0,,3.0,,,,,,,0.5,,0.5,,0.5,,,,,93.91304347826086,16.666666666666668,14.0,16.666666666666668,14.0,0.5,,0.5,,,,,,,1.0,,0.561375,,,1.6,25.8,,1.0,0.3333333333333333,0.5,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-202689-203077-203584,1610612766,"Frank Kaminsky, Tyler Hansbrough, Kemba Walker, Michael Kidd-Gilchrist, Troy Daniels","Kaminsky, Hansbrough, Walker, Kidd-Gilchrist, Daniels",1626163-201946-202689-203077-203584,CHA,86.0,1,1.0,6.0,4.0,3.0,4.0,,7.0,2.0,2.0,,,,,,3.0,,1.0,,6.0,,3.0,,1.0,,6.0,,,,,2.0,,4.0,,3.0,4.0,,,,,,,,,,,4.0,6.0,4.0,,,,,0.75,0.75,0.75,0.75,0.25,,1.0,,,117.20930232558139,10.25,15.0,9.5,15.0,0.5,,,,,,0.5,,,0.75,,0.6747125,0.6747125,1.0,2.2333333333333334,23.4,1.0,,,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,0.3333333333333333,,,,2.0,2.0,1.0,,1.0,,3.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,0.25,,1.0,0.25,,,4.0,,2.0,,3.0,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-202689-203087-203148,1610612766,"Frank Kaminsky, Tyler Hansbrough, Kemba Walker, Jeremy Lamb, Brian Roberts","Kaminsky, Hansbrough, Walker, Lamb, Roberts",1626163-201946-202689-203087-203148,CHA,462.0,2,8.0,,14.0,12.0,12.0,2.0,26.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,5.0,20.0,20.0,13.0,1.0,1.0,5.0,20.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,2.0,3.0,8.0,,,1.0,,2.0,3.0,5.0,,6.0,,11.0,20.0,12.0,1.0,1.0,1.0,1.0,0.5,0.5357142857142857,0.5555555555555556,0.5882352941176471,0.06666666666666667,0.6666666666666666,0.75,,1.0,81.03896103896103,18.5,16.916666666666668,16.285714285714285,16.166666666666668,0.4666666666666667,0.26666666666666666,0.06666666666666667,1.0,1.0,1.0,0.5,0.07142857142857142,1.0,0.5333333333333333,1.0,0.43671333333333334,0.4418642857142857,1.0,8.27142857142857,24.8,0.8571428571428571,2.0,0.11764705882352941,0.125,4.0,,3.0,6.0,3.0,4.0,9.0,8.0,,,,0.42857142857142855,0.75,0.9,0.9,0.2,,,0.46426,0.45,1.0,,1.0,4.0,4.0,,,,1.0,6.0,,5.0,,5.0,1.0,1.0,,,1.0,,1.0,0.46153846153846156,,0.625,,0.625,0.3333333333333333,,,0.14285714285714285,0.5714285714285714,0.6666666666666666,,,0.5714285714285714,,2.0,,4.0,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,1.0,1.0,,0.5,0.5,0.5,2.0,3.0,2.0,1.0,,0.5,0.25,,0.6,0.6666666666666666,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,0.07142857142857142,0.14285714285714285,,1.0,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-202689-203087-203798,1610612766,"Frank Kaminsky, Tyler Hansbrough, Kemba Walker, Jeremy Lamb, PJ Hairston","Kaminsky, Hansbrough, Walker, Lamb, Hairston",1626163-201946-202689-203087-203798,CHA,132.0,2,2.0,-5.0,4.0,4.0,2.0,,8.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,10.0,1.0,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,1.0,,2.0,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5,0.75,0.625,0.75,0.3333333333333333,,,,,87.27272727272727,20.0,13.0,20.0,11.75,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,0.5,1.0,0.6666666666666666,1.0,0.5249,0.47465,0.6,4.45,26.7,0.5,1.0,0.25,0.3333333333333333,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-202689-203148-203584,1610612766,"Frank Kaminsky, Tyler Hansbrough, Kemba Walker, Brian Roberts, Troy Daniels","Kaminsky, Hansbrough, Walker, Roberts, Daniels",1626163-201946-202689-203148-203584,CHA,376.0,1,6.0,2.0,11.0,12.0,,,23.0,3.0,,3.0,,1.0,,,8.0,1.0,2.0,2.0,11.0,9.0,,,,,,3.0,1.0,,1.0,3.0,,7.0,3.0,3.0,4.0,,,1.0,,1.0,2.0,3.0,1.0,2.0,,11.0,,,1.0,0.5,,0.5,0.45,,0.5,,0.2,0.75,0.75,,1.0,88.08510638297872,17.09090909090909,15.666666666666666,16.454545454545453,13.833333333333334,0.3,0.3,0.1,,,,,,,0.5,,0.445735,,,9.55,24.6,,1.0,0.09090909090909091,0.1111111111111111,1.0,1.0,2.0,3.0,,1.0,,2.0,,,,0.375,,,,0.2,0.5,1.0,0.694,,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,0.2,,0.16666666666666666,,,1.0,,,,0.1,,,,2.0,,4.0,,2.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,0.5,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1.0,,,,,,0.375,0.6666666666666666,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-202689-203148-203798,1610612766,"Frank Kaminsky, Tyler Hansbrough, Kemba Walker, Brian Roberts, PJ Hairston","Kaminsky, Hansbrough, Walker, Roberts, Hairston",1626163-201946-202689-203148-203798,CHA,136.0,1,2.0,,5.0,4.0,,,9.0,2.0,,,,1.0,,,3.0,,1.0,3.0,5.0,5.0,,,,,,,1.0,,,,,,1.0,2.0,2.0,,,,,,,2.0,,3.0,,5.0,,,,,,,0.25,,0.5,,0.25,0.5,0.6666666666666666,,,95.29411764705883,19.4,9.75,19.4,9.75,0.5,,0.25,,,,,,,0.75,,0.5518875,,,5.433333333333334,25.7,,2.0,0.4,0.5,,,1.0,1.0,,,,2.0,,,,0.3333333333333333,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,0.5,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-202689-203584-203798,1610612766,"Frank Kaminsky, Tyler Hansbrough, Kemba Walker, Troy Daniels, PJ Hairston","Kaminsky, Hansbrough, Walker, Daniels, Hairston",1626163-201946-202689-203584-203798,CHA,537.0,4,9.0,8.0,19.0,18.0,12.0,5.0,37.0,3.0,2.0,5.0,3.0,7.0,2.0,4.0,11.0,3.0,7.0,6.0,21.0,13.0,7.0,2.0,4.0,2.0,14.0,6.0,7.0,3.0,2.0,3.0,2.0,8.0,4.0,6.0,10.0,1.0,2.0,2.0,2.0,,,5.0,,6.0,,19.0,14.0,12.0,0.6666666666666666,0.42857142857142855,0.5,0.42857142857142855,0.4166666666666667,0.5454545454545454,0.5,0.5833333333333334,0.3888888888888889,1.0,1.0,,1.0,99.21787709497208,15.421052631578947,13.555555555555555,14.421052631578947,13.555555555555555,0.16666666666666666,0.2777777777777778,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.18181818181818182,0.36363636363636365,0.5,0.5555555555555556,0.42857142857142855,0.46067499999999995,0.4304545454545455,0.6666666666666666,11.954545454545455,25.24285714285714,0.631578947368421,3.0,0.14285714285714285,0.21428571428571427,4.0,1.0,3.0,3.0,,2.0,2.0,4.0,,,1.0,0.2727272727272727,,,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.55945,0.09523809523809523,,,,,,,,,1.0,3.0,1.0,3.0,,4.0,,3.0,2.0,,,,,0.42857142857142855,,0.375,0.25,0.3333333333333333,0.5,0.25,1.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,1.0,2.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.4,0.4,0.5,,2.0,,,,0.3333333333333333,,,0.6666666666666666,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-203087-203148-203584,1610612766,"Frank Kaminsky, Tyler Hansbrough, Jeremy Lamb, Brian Roberts, Troy Daniels","Kaminsky, Hansbrough, Lamb, Roberts, Daniels",1626163-201946-203087-203148-203584,CHA,547.0,3,9.0,-14.0,21.0,21.0,21.0,7.0,42.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,13.0,2.0,5.0,4.0,14.0,28.0,13.0,2.0,5.0,4.0,14.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,7.0,10.0,,2.0,4.0,4.0,1.0,4.0,2.0,,4.0,,12.0,14.0,21.0,0.5,0.4,0.4,0.4,0.2777777777777778,0.2777777777777778,0.35,0.35,0.2777777777777778,0.8333333333333334,0.7777777777777778,1.0,0.5,110.56672760511883,14.761904761904763,11.285714285714286,14.333333333333334,10.904761904761905,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.5,0.5,0.5,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,0.43078333333333335,0.43078333333333335,1.0,10.476923076923075,24.740000000000002,1.0,2.0,0.1,0.13333333333333333,4.0,,4.0,2.0,,1.0,2.0,4.0,,,,0.15384615384615385,,,0.5,0.2222222222222222,,,0.5083,0.14285714285714285,2.0,2.0,0.5,1.0,1.0,1.0,,1.0,,2.0,,3.0,,3.0,1.0,,,2.0,,1.0,,0.15384615384615385,,0.3,,0.23076923076923078,0.25,,1.0,0.07692307692307693,0.25,0.25,0.05555555555555555,,0.25,0.05555555555555555,1.0,2.0,,3.0,,,2.0,,,,,0.6666666666666666,1.0,,0.2,0.2,,,1.0,,,,0.3333333333333333,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-201946-203148-203584-203798,1610612766,"Frank Kaminsky, Tyler Hansbrough, Brian Roberts, Troy Daniels, PJ Hairston","Kaminsky, Hansbrough, Roberts, Daniels, Hairston",1626163-201946-203148-203584-203798,CHA,411.0,2,7.0,-1.0,14.0,13.0,1.0,4.0,27.0,7.0,,2.0,1.0,4.0,,,9.0,1.0,4.0,1.0,18.0,19.0,,,,,,3.0,4.0,1.0,1.0,5.0,1.0,11.0,2.0,5.0,6.0,,,,,3.0,4.0,2.0,,3.0,,18.0,,1.0,1.0,0.25,,0.25,0.6538461538461539,,0.6428571428571429,,0.3076923076923077,0.4,0.5714285714285714,0.5,,94.59854014598541,15.357142857142858,15.076923076923077,14.785714285714286,13.692307692307692,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.25,0.25,1.0,,,,0.8461538461538461,0.25,0.5929653846153846,,,4.922222222222222,26.875,0.07142857142857142,2.0,0.14285714285714285,0.2,1.0,,,7.0,,,,6.0,,,,0.7777777777777778,,,,,,,0.3495,,,,,5.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,0.5,,0.2,,,0.5,,0.7142857142857143,0.8333333333333334,,,,,2.0,,8.0,,4.0,2.0,2.0,,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,0.4,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,0.1111111111111111,0.14285714285714285,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-202391-202689-203077-203469,1610612766,"Frank Kaminsky, Jeremy Lin, Kemba Walker, Michael Kidd-Gilchrist, Cody Zeller","Kaminsky, Lin, Walker, Kidd-Gilchrist, Zeller",1626163-202391-202689-203077-203469,CHA,60.0,1,1.0,2.0,2.0,2.0,,,4.0,2.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,2.0,,,,,,,0.5,,0.5,,,1.0,1.0,,,96.0,11.0,19.0,11.0,19.0,1.0,,,,,,,,,1.0,,0.82645,,,0.15,,,,,,,,,1.0,,,,2.0,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
1626163-202391-202689-203087-203469,1610612766,"Frank Kaminsky, Jeremy Lin, Kemba Walker, Jeremy Lamb, Cody Zeller","Kaminsky, Lin, Walker, Lamb, Zeller",1626163-202391-202689-203087-203469,CHA,1488.0,8,25.0,14.0,51.0,51.0,18.0,15.0,102.0,16.0,8.0,6.0,4.0,10.0,2.0,5.0,31.0,4.0,10.0,11.0,57.0,43.0,13.0,2.0,5.0,7.0,27.0,9.0,10.0,4.0,3.0,8.0,3.0,19.0,16.0,20.0,28.0,,5.0,13.0,1.0,6.0,12.0,14.0,2.0,11.0,,49.0,27.0,18.0,0.75,0.4,0.4,0.4,0.5609756097560976,0.5555555555555556,0.6195652173913043,0.6428571428571429,0.24390243902439024,0.8888888888888888,0.8695652173913043,0.75,1.0,98.70967741935483,14.058823529411764,15.117647058823529,13.588235294117647,15.019607843137255,0.3902439024390244,0.14634146341463414,0.24390243902439024,0.4,0.4,0.75,0.4444444444444444,0.2777777777777778,0.4,0.6341463414634146,0.4,0.4803609756097561,0.5090194444444445,0.47368421052631576,6.632258064516129,25.96,0.35294117647058826,6.0,0.13043478260869565,0.16666666666666666,6.0,4.0,9.0,17.0,3.0,5.0,8.0,24.0,7.0,3.0,7.0,0.5483870967741935,0.6,0.5,0.5714285714285714,0.21951219512195122,0.4444444444444444,0.4444444444444444,0.5491166666666667,0.14035087719298245,8.0,4.0,0.6153846153846154,10.0,5.0,,,,1.0,7.0,4.0,4.0,,8.0,2.0,3.0,2.0,1.0,,,,0.5384615384615384,,0.3076923076923077,0.6666666666666666,0.42105263157894735,0.25,0.6666666666666666,1.0,0.10526315789473684,0.625,0.625,,,0.625,,3.0,2.0,10.0,3.0,5.0,,4.0,1.0,,0.29411764705882354,0.3333333333333333,0.8,1.0,0.5,0.5,0.5,,3.0,5.0,4.0,3.0,2.0,0.3333333333333333,0.3,0.5,0.8333333333333334,0.6,,,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,4.0,1.0,2.0,1.0,3.0,5.0,,,,,,0.3333333333333333,,0.7142857142857143,,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612766,2016,2015-16,False
