EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,PtsPutbacks,HeaveAttempts,DefensiveGoaltends,Blocked3s,BlockedCorner3,Charge Fouls,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Transition Take Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1628392-1628404-1629628-1630167-1630540,1610612752,"Isaiah Hartenstein, Josh Hart, RJ Barrett, Obi Toppin, Miles McBride","Hartenstein, Hart, Barrett, Toppin, McBride",1628392-1628404-1629628-1630167-1630540,NYK,178.0,1,3.0,3.0,4.0,4.0,,,1.0,8.0,2.0,4.0,1.0,,,,,,,,1.0,1.0,,,2.0,4.0,1.0,1.0,,7.0,4.0,1.0,1.0,,2.0,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,2.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,1.0,,,,1.0,,,,,,,,5.0,,,,0.5,1.0,1.0,1.0,1.0,0.5,1.0,,0.7,1.0,,0.7,1.0,,0.2,0.25,0.25,,,,0.25,1.0,1.0,0.4,1.0,1.0,,,,1.0,,,64.71910112359551,20.0,24.5,19.75,20.25,0.8,0.5,0.6666666666666666,0.5,,,,,,,,,,0.2,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.6291,0.6549,,,,0.2857142857142857,,1.925,26.6,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1629628-1630193-203944,1610612752,"Isaiah Hartenstein, Josh Hart, RJ Barrett, Immanuel Quickley, Julius Randle","Hartenstein, Hart, Barrett, Quickley, Randle",1628392-1628404-1629628-1630193-203944,NYK,356.0,3,6.0,3.0,12.0,11.0,3.0,,1.0,23.0,3.0,3.0,,,,1.0,1.0,,,1.0,,3.0,1.0,,4.0,4.0,1.0,4.0,3.0,14.0,11.0,,,1.0,,1.0,1.0,,,2.0,2.0,6.0,3.0,3.0,,,1.0,1.0,2.0,,1.0,,,5.0,,2.0,1.0,,3.0,,3.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,4.0,,6.0,,3.0,,14.0,2.0,3.0,,0.25,0.25,1.0,0.25,0.25,1.0,,1.0,0.6875,,1.0,0.6363636363636364,,0.5,0.5,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,93.03370786516854,14.666666666666666,16.363636363636363,13.583333333333334,16.363636363636363,0.375,1.0,1.0,0.3333333333333333,0.125,1.0,1.0,,,,,,0.125,0.375,,,,,1.0,,,,0.875,,0.6013125,0.5247,0.3683,0.2727272727272727,0.42857142857142855,,0.14285714285714285,3.975,25.025,0.25,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1629656-1630167-1630193,1610612752,"Isaiah Hartenstein, Josh Hart, Quentin Grimes, Obi Toppin, Immanuel Quickley","Hartenstein, Hart, Grimes, Toppin, Quickley",1628392-1628404-1629656-1630167-1630193,NYK,148.0,2,2.0,-7.0,6.0,7.0,4.0,4.0,1.0,13.0,,1.0,,,1.0,,1.0,,,1.0,,3.0,,3.0,,2.0,,4.0,1.0,1.0,8.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,3.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,0.07142857142857142,,0.1,0.6666666666666666,,,,1.0,,0.3333333333333333,0.5,1.0,0.5,0.16666666666666666,,1.0,,0.5,1.0,,,126.48648648648648,15.5,7.857142857142857,10.666666666666666,7.714285714285714,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.16666666666666666,0.5,,,,,,0.25,,0.75,0.8333333333333334,,0.5647416666666667,0.483625,0.6053,0.14285714285714285,0.3333333333333333,,1.0,5.45,24.775,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1629656-1630193-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Quentin Grimes, Immanuel Quickley, Julius Randle","Hartenstein, Hart, Grimes, Quickley, Randle",1628392-1628404-1629656-1630193-203944,NYK,250.0,2,4.0,1.0,8.0,7.0,6.0,7.0,4.0,15.0,,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,4.0,2.0,5.0,1.0,5.0,2.0,9.0,8.0,1.0,3.0,,4.0,1.0,3.0,5.0,,5.0,2.0,2.0,,3.0,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,2.0,4.0,6.0,1.0,,,,1.0,1.0,2.0,,2.0,,1.0,,2.0,,2.0,,1.0,,5.0,5.0,6.0,,0.5,0.5,,0.2,0.25,0.4,0.3333333333333333,0.3333333333333333,0.35,0.3333333333333333,0.3125,0.4090909090909091,0.5,0.3125,0.5,,,,0.5,,1.0,0.3333333333333333,0.25,0.4,0.6666666666666666,,1.0,,1.0,0.25,,0.16666666666666666,86.39999999999999,17.75,15.428571428571429,14.875,13.571428571428571,0.2,,,,0.2,0.5,0.5,1.0,0.1,1.0,1.0,,0.1,0.4,0.25,0.25,,0.6666666666666666,,0.25,,0.5,0.7,0.3333333333333333,0.5021722222222222,,0.5200928571428571,0.09090909090909091,0.16666666666666666,0.4444444444444444,0.5555555555555556,6.840000000000001,29.82,0.75,,,,1.0,,,2.0,3.0,,3.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.125,,1.0,1.0,,,,,0.2,,,,,0.25,,,1.0,,,,,1.0,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1629656-1630540-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Quentin Grimes, Miles McBride, Julius Randle","Hartenstein, Hart, Grimes, McBride, Randle",1628392-1628404-1629656-1630540-203944,NYK,43.0,1,1.0,,2.0,1.0,2.0,,,3.0,,,,,,,,,,,,2.0,,2.0,,,,2.0,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,100.46511627906976,10.0,23.0,10.0,23.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,0.360375,,0.360375,,,,,,26.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1630167-1630193-1630540,1610612752,"Isaiah Hartenstein, Josh Hart, Obi Toppin, Immanuel Quickley, Miles McBride","Hartenstein, Hart, Toppin, Quickley, McBride",1628392-1628404-1630167-1630193-1630540,NYK,10.0,1,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2732,,0.2732,,,,,12.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628404-1630193-1630540-203944,1610612752,"Isaiah Hartenstein, Josh Hart, Immanuel Quickley, Miles McBride, Julius Randle","Hartenstein, Hart, Quickley, McBride, Randle",1628392-1628404-1630193-1630540-203944,NYK,45.0,1,1.0,2.0,2.0,2.0,,2.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,,,1.0,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,0.5,,,0.5,,,0.5,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,128.0,17.0,5.5,10.0,5.5,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,0.51255,0.3761,,,,,,2.55,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629628-1629656-1630167,1610612752,"Isaiah Hartenstein, Jalen Brunson, RJ Barrett, Quentin Grimes, Obi Toppin","Hartenstein, Brunson, Barrett, Grimes, Toppin",1628392-1628973-1629628-1629656-1630167,NYK,531.0,2,9.0,-14.0,19.0,19.0,,,,38.0,2.0,5.0,,,,3.0,4.0,,,1.0,1.0,5.0,,,5.0,9.0,2.0,6.0,1.0,17.0,31.0,,,,,,,,,,10.0,,6.0,5.0,1.0,,5.0,2.0,7.0,1.0,2.0,3.0,,16.0,,2.0,4.0,,6.0,,6.0,,,,,3.0,1.0,3.0,,,3.0,3.0,,1.0,,2.0,,1.0,,17.0,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,,,0.5333333333333333,,,0.53125,,,0.4,,,,1.0,,0.8,,0.6666666666666666,0.75,,,,,,0.6666666666666666,,,103.05084745762713,14.473684210526315,13.473684210526315,14.473684210526315,13.157894736842104,0.3333333333333333,0.4,0.4,1.0,0.26666666666666666,0.75,0.75,1.0,,,,,0.06666666666666667,0.3333333333333333,0.2,0.2,1.0,,,,,,0.7333333333333333,0.2,0.5694866666666666,,,0.0625,0.1,,,4.2555555555555555,24.333333333333332,,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629628-1629656-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, RJ Barrett, Quentin Grimes, Julius Randle","Hartenstein, Brunson, Barrett, Grimes, Randle",1628392-1628973-1629628-1629656-203944,NYK,1198.0,5,20.0,17.0,38.0,36.0,10.0,25.0,7.0,74.0,8.0,10.0,2.0,3.0,4.0,1.0,6.0,3.0,3.0,3.0,6.0,17.0,3.0,4.0,12.0,19.0,7.0,20.0,8.0,53.0,36.0,2.0,3.0,4.0,6.0,4.0,7.0,4.0,2.0,16.0,14.0,10.0,21.0,17.0,6.0,2.0,7.0,7.0,14.0,6.0,5.0,1.0,1.0,35.0,3.0,5.0,4.0,4.0,13.0,9.0,22.0,,4.0,3.0,1.0,3.0,2.0,3.0,,1.0,1.0,7.0,2.0,9.0,,11.0,1.0,4.0,2.0,47.0,16.0,10.0,2.0,0.5833333333333334,0.6363636363636364,1.0,0.35,0.35,0.631578947368421,0.6666666666666666,0.5714285714285714,0.5769230769230769,0.2857142857142857,0.6363636363636364,0.6022727272727273,0.3333333333333333,0.6153846153846154,0.5128205128205128,0.10526315789473684,0.1,0.16666666666666666,1.0,1.0,0.6666666666666666,0.42857142857142855,0.7142857142857143,0.6923076923076923,0.45,0.5,0.4,,0.6666666666666666,0.75,0.6666666666666666,,88.94824707846412,16.894736842105264,15.444444444444445,15.31578947368421,14.833333333333334,0.2564102564102564,0.8,0.8888888888888888,0.625,0.15384615384615385,0.16666666666666666,0.2,1.0,0.07692307692307693,1.0,1.0,0.3333333333333333,0.07692307692307693,0.4358974358974359,0.35294117647058826,0.35294117647058826,1.0,0.2857142857142857,0.42857142857142855,0.36363636363636365,0.75,0.36363636363636365,0.7692307692307693,0.35294117647058826,0.5347320512820513,0.5866666666666667,0.5132136363636364,0.09523809523809523,0.18181818181818182,0.11320754716981132,0.3018867924528302,6.521052631578947,25.575,0.2631578947368421,1.0,,1.0,,,,2.0,,1.0,6.0,,,,3.0,,1.0,1.0,,2.0,2.0,5.0,,0.46153846153846156,0.45454545454545453,0.6666666666666666,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,2.0,2.0,2.0,,,1.0,,0.5,,,1.0,0.5,0.5,,,0.5,,,,2.0,,,1.0,1.0,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629628-1630167-1630193,1610612752,"Isaiah Hartenstein, Jalen Brunson, RJ Barrett, Obi Toppin, Immanuel Quickley","Hartenstein, Brunson, Barrett, Toppin, Quickley",1628392-1628973-1629628-1630167-1630193,NYK,225.0,1,4.0,-2.0,6.0,7.0,,,2.0,13.0,2.0,2.0,2.0,,,,,,2.0,2.0,,,,,2.0,4.0,,2.0,2.0,6.0,8.0,2.0,2.0,,5.0,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,2.0,,3.0,2.0,5.0,,,,,1.0,,1.0,,,2.0,4.0,,3.0,,3.0,1.0,2.0,,1.0,,,,,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.42857142857142855,1.25,,0.3333333333333333,,,,1.0,,1.0,0.5,1.0,1.0,0.5,,,0.5,,1.0,,,83.2,20.0,15.0,19.5,15.0,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,,,,,0.6666666666666666,,0.48065833333333335,0.3516,,0.2857142857142857,0.4,0.8333333333333334,,10.15,22.9,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,0.5,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,0.5,,,,4.0,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629628-1630193-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, RJ Barrett, Immanuel Quickley, Julius Randle","Hartenstein, Brunson, Barrett, Quickley, Randle",1628392-1628973-1629628-1630193-203944,NYK,236.0,2,4.0,-8.0,6.0,6.0,6.0,5.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,2.0,3.0,,1.0,,4.0,12.0,1.0,1.0,,2.0,2.0,3.0,1.0,,4.0,2.0,2.0,,1.0,,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,2.0,1.0,3.0,1.0,,,,2.0,2.0,3.0,,3.0,1.0,4.0,,1.0,,2.0,,1.0,,2.0,4.0,6.0,,0.5,0.5,,,,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.4,1.0,0.5,0.25,,,,0.6666666666666666,1.0,,,0.5,0.5,0.5,,,,,0.5,,0.5,73.22033898305085,22.833333333333332,16.5,22.666666666666668,15.333333333333334,0.25,1.0,1.0,1.0,0.25,,,,0.25,1.0,1.0,,,0.25,,,,1.0,,0.25,1.0,0.25,0.5,,0.4903375,,0.4903375,0.2,0.25,0.5,1.0,11.266666666666666,25.2,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629656-1630167-1630193,1610612752,"Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Obi Toppin, Immanuel Quickley","Hartenstein, Brunson, Grimes, Toppin, Quickley",1628392-1628973-1629656-1630167-1630193,NYK,52.0,1,1.0,-2.0,2.0,1.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.07692307692308,16.0,20.0,9.0,20.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3274,0.3274,,,,,,21.7,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1628973-1629656-1630540-203944,1610612752,"Isaiah Hartenstein, Jalen Brunson, Quentin Grimes, Miles McBride, Julius Randle","Hartenstein, Brunson, Grimes, McBride, Randle",1628392-1628973-1629656-1630540-203944,NYK,31.0,1,1.0,-3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,92.9032258064516,26.0,5.0,26.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.52515,,0.52515,,,,,,23.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1629610-1630167-1630193-1630540,1610612752,"Isaiah Hartenstein, DaQuan Jeffries, Obi Toppin, Immanuel Quickley, Miles McBride","Hartenstein, Jeffries, Toppin, Quickley, McBride",1628392-1629610-1630167-1630193-1630540,NYK,71.0,1,1.0,-1.0,2.0,2.0,,2.0,,4.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.5,,,0.5,,,,,,,,,81.12676056338029,21.5,14.0,21.5,13.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.58515,,,,,,,,23.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1629610-1630167-1630540-201565,1610612752,"Isaiah Hartenstein, DaQuan Jeffries, Obi Toppin, Miles McBride, Derrick Rose","Hartenstein, Jeffries, Toppin, McBride, Rose",1628392-1629610-1630167-1630540-201565,NYK,150.0,1,2.0,7.0,7.0,7.0,5.0,7.0,1.0,14.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,,2.0,3.0,,,5.0,9.0,2.0,1.0,1.0,,2.0,2.0,3.0,,1.0,5.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,1.0,2.0,3.0,,5.0,1.0,6.0,,,,,1.0,1.0,2.0,,2.0,,1.0,,3.0,,6.0,,2.0,1.0,7.0,5.0,5.0,1.0,0.5,0.5,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,1.0,0.625,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,134.4,6.714285714285714,14.714285714285714,6.0,14.714285714285714,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,1.0,,0.6666666666666666,1.0,,0.6666666666666666,,0.6282,0.475,0.6282,0.4,0.4,0.2222222222222222,0.5555555555555556,4.866666666666666,,0.7142857142857143,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1629628-1629656-1630167-1630193,1610612752,"Isaiah Hartenstein, RJ Barrett, Quentin Grimes, Obi Toppin, Immanuel Quickley","Hartenstein, Barrett, Grimes, Toppin, Quickley",1628392-1629628-1629656-1630167-1630193,NYK,1144.0,3,19.0,22.0,35.0,36.0,3.0,,3.0,71.0,9.0,13.0,3.0,,,,3.0,,1.0,6.0,5.0,12.0,,1.0,9.0,17.0,8.0,18.0,4.0,46.0,24.0,1.0,3.0,,5.0,,,2.0,,3.0,8.0,10.0,18.0,12.0,5.0,1.0,4.0,6.0,10.0,3.0,4.0,,,26.0,5.0,13.0,7.0,1.0,21.0,7.0,28.0,,,,,1.0,,5.0,1.0,1.0,4.0,8.0,3.0,8.0,,6.0,1.0,3.0,,41.0,3.0,3.0,,0.4444444444444444,0.5,0.75,0.4444444444444444,0.4444444444444444,0.5294117647058824,0.3333333333333333,,0.6,0.3333333333333333,0.75,0.6081081081081081,0.5,0.75,0.5142857142857142,0.058823529411764705,0.07692307692307693,,0.2,1.0,1.0,0.625,0.8125,0.8695652173913043,0.3888888888888889,0.75,0.3333333333333333,1.0,1.0,0.8181818181818182,0.8,,89.37062937062937,17.285714285714285,14.972222222222221,16.82857142857143,14.472222222222221,0.37142857142857144,0.6923076923076923,0.75,0.4444444444444444,0.08571428571428572,,,,0.02857142857142857,,,,0.17142857142857143,0.34285714285714286,0.4166666666666667,0.4166666666666667,0.6,1.0,,,,0.5,0.8857142857142857,0.4166666666666667,0.5602928571428571,0.6156,0.4932,0.08108108108108109,0.15789473684210525,0.10869565217391304,0.06521739130434782,4.405882352941177,25.311111111111114,0.08571428571428572,3.0,,,1.0,,,3.0,6.0,3.0,2.0,4.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.2,0.14285714285714285,,1.0,1.0,0.5,0.5,1.0,,,,,,0.5,1.0,,1.0,,1.0,1.0,2.0,0.5,,,0.3333333333333333,,,1.0,,0.3333333333333333,1.0,,,2.0,,,,,,,,,,,1610612752,2023,2022-23,True
1628392-1629628-1629656-1630193-203944,1610612752,"Isaiah Hartenstein, RJ Barrett, Quentin Grimes, Immanuel Quickley, Julius Randle","Hartenstein, Barrett, Grimes, Quickley, Randle",1628392-1629628-1629656-1630193-203944,NYK,59.0,1,1.0,-1.0,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,48.8135593220339,30.0,29.0,30.0,18.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3566,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612752,2023,2022-23,True
