EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg2ptShotDistance,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,FTOffRebounds,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,OffFTReboundPct,OffLongMidRangeReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PenaltyCorner3FGA,SecondChanceFG2A,OffThreePtRebounds,ShootingFouls,Offensive Fouls,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,PenaltyCorner3Frequency,OffArc3ReboundPct,SecondChanceAtRimFGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedAtRim,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Travels,Clear Path Fouls,Blocked3s,BlockedCorner3,DefensiveGoaltends,HeaveAttempts,3SecondViolations,SecondChanceAtRimPctAssisted,HeaveMakes,Charge Fouls Drawn,Corner3PctBlocked,BlockedLongMidRange,BlockedArc3,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1740-201596-2544-2547-2592,1610612748,"Rashard Lewis, Mario Chalmers, LeBron James, Chris Bosh, James Jones","Lewis, Chalmers, James, Bosh, Jones",1740-201596-2544-2547-2592,MIA,78.0,1,1.0,-2.0,3.0,4.0,3.0,7.0,,1.0,,1.0,,1.0,2.0,4.0,,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,2.0,2.0,3.0,,,,,0.5,0.5,0.5,0.5,0.5,1.0,,1.0,1.0,,,129.23076923076923,14.333333333333334,8.75,14.333333333333334,8.75,0.5,,,0.5,,0.5,,0.47005,0.47005,1.0,25.2,1.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,,,1.0,,0.5,1.0,1.0,,,,,,,,9.1,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201596-2544-2547-951,1610612748,"Rashard Lewis, Mario Chalmers, LeBron James, Chris Bosh, Ray Allen","Lewis, Chalmers, James, Bosh, Allen",1740-201596-2544-2547-951,MIA,554.0,4,9.0,-6.0,17.0,19.0,3.0,36.0,2.0,5.0,,1.0,2.0,5.0,21.0,27.0,,1.0,,,5.0,2.0,3.0,2.0,5.0,10.0,,,1.0,1.0,,4.0,5.0,,13.0,,3.0,,0.4,,0.4,0.42105263157894735,,0.5,,0.2631578947368421,,1.0,1.0,1.0,1.0,1.0,93.57400722021661,16.58823529411765,14.31578947368421,15.058823529411764,14.31578947368421,0.2631578947368421,0.4,0.4,0.25,,0.631578947368421,0.4,0.4995578947368421,0.5576125,,25.0,0.17647058823529413,9.0,7.0,2.0,4.0,1.0,3.0,,,5.0,14.0,6.0,6.0,3.0,2.0,4.0,,10.0,3.0,,1.0,0.35714285714285715,0.21428571428571427,0.42857142857142855,,0.3684210526315789,0.21052631578947367,0.5,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,,,,,7.264285714285714,2.0,,3.0,5.0,,3.0,,3.0,,0.2857142857142857,0.5,0.75,,0.14285714285714285,0.1875,5.0,3.0,8.0,4.0,5.0,1.0,1.0,0.8,0.4444444444444444,0.4166666666666667,1.0,1.0,0.38095238095238093,1.0,2.0,1.0,2.0,2.0,,,,,,,0.5,0.625,,0.5,1.0,0.5,0.5,1.0,0.5570833333333333,,2.0,1.0,2.0,,0.3333333333333333,,,,0.3333333333333333,2.0,4.0,2.0,1.0,1.0,,,1.0,,,,,0.4,0.5,,0.2,,0.5,1.0,0.5,1.0,,,1.0,2.0,,,,,,,,1.0,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201596-2544-2548-2617,1610612748,"Rashard Lewis, Mario Chalmers, LeBron James, Dwyane Wade, Udonis Haslem","Lewis, Chalmers, James, Wade, Haslem",1740-201596-2544-2548-2617,MIA,262.0,2,4.0,-9.0,9.0,9.0,,18.0,,1.0,,,,1.0,6.0,15.0,,,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,,3.0,3.0,,4.0,,,,,,,0.25,,0.3333333333333333,,0.125,,1.0,,1.0,1.0,,98.93129770992367,18.555555555555557,10.555555555555555,18.444444444444443,10.555555555555555,0.125,,,,,0.625,,0.5116375,,,25.5,,,4.0,,3.0,,,,,2.0,7.0,4.0,,,,,,,1.0,,,0.2857142857142857,,,,0.5,0.375,,,,,,,,,,3.8428571428571425,2.0,,,2.0,,,,2.0,,0.5,0.5,,,0.2222222222222222,0.25,1.0,,2.0,1.0,1.0,,,1.0,0.2,0.16666666666666666,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,0.4843,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201596-2544-2592-951,1610612748,"Rashard Lewis, Mario Chalmers, LeBron James, James Jones, Ray Allen","Lewis, Chalmers, James, Jones, Allen",1740-201596-2544-2592-951,MIA,45.0,1,1.0,-1.0,2.0,1.0,,3.0,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,0.25,,1.0,,,,,,,96.0,15.0,15.0,15.0,15.0,1.0,,,,,1.0,,0.5712,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201596-2544-2617-951,1610612748,"Rashard Lewis, Mario Chalmers, LeBron James, Udonis Haslem, Ray Allen","Lewis, Chalmers, James, Haslem, Allen",1740-201596-2544-2617-951,MIA,125.0,2,2.0,4.0,4.0,3.0,2.0,7.0,,,,,,,6.0,2.0,,,4.0,,,,,2.0,2.0,2.0,,,,,,1.0,2.0,,6.0,4.0,2.0,,,,,0.75,1.0,0.6,0.6666666666666666,,,1.0,,1.0,,,80.64,14.0,23.0,14.0,23.0,,,,,,0.75,,0.563075,0.5795,0.6666666666666666,,0.5,,3.0,1.0,1.0,,,,,3.0,4.0,4.0,,,,1.0,,2.0,,,,0.75,,,,0.75,0.25,1.0,1.0,,,,,,,,2.625,2.0,1.0,1.0,,2.0,2.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.2,0.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201596-2547-2548-951,1610612748,"Rashard Lewis, Mario Chalmers, Chris Bosh, Dwyane Wade, Ray Allen","Lewis, Chalmers, Bosh, Wade, Allen",1740-201596-2547-2548-951,MIA,490.0,3,8.0,2.0,14.0,15.0,7.0,29.0,2.0,2.0,1.0,1.0,4.0,4.0,20.0,18.0,3.0,3.0,13.0,,2.0,2.0,2.0,4.0,6.0,7.0,,,1.0,1.0,,3.0,,,17.0,13.0,7.0,,1.0,1.0,1.0,0.7692307692307693,1.0833333333333333,0.7692307692307693,1.0833333333333333,0.3076923076923077,,1.0,1.0,1.0,,1.0,85.22448979591837,16.428571428571427,17.333333333333332,16.0,17.333333333333332,0.15384615384615385,1.0,1.0,0.16666666666666666,1.0,0.6153846153846154,1.0,0.5028153846153847,0.4821,0.65,24.225,0.5,7.0,4.0,,2.0,1.0,3.0,2.0,2.0,4.0,9.0,4.0,12.0,,4.0,6.0,2.0,16.0,5.0,,1.0,0.4444444444444444,,,,0.3076923076923077,0.15384615384615385,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.15384615384615385,1.0,1.0,1.0,8.0,3.0,1.0,1.0,,2.0,3.0,,,0.6666666666666666,0.75,0.75,0.16666666666666666,1.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.5,0.2,0.2,,1.0,0.15,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.5,,,1.0,1.0,1.0,1.0,0.51195,2.0,,,2.0,,,,1.0,0.3333333333333333,,,4.0,2.0,2.0,,,,1.0,,,,,0.5,0.5,,1.0,,0.6666666666666666,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-201962-202708-2592-2617,1610612748,"Rashard Lewis, Toney Douglas, Norris Cole, James Jones, Udonis Haslem","Lewis, Douglas, Cole, Jones, Haslem",1740-201962-202708-2592-2617,MIA,42.0,1,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,3.0,3.0,1.0,,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,,1.0,,1.0,,,102.85714285714286,3.0,19.5,3.0,19.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4551,0.4551,1.0,26.1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2365-2544-2548,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, LeBron James, Dwyane Wade","Lewis, Cole, Andersen, James, Wade",1740-202708-2365-2544-2548,MIA,114.0,1,2.0,-1.0,3.0,3.0,3.0,6.0,,,,,1.0,1.0,5.0,6.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,5.0,5.0,3.0,,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,,,,,75.78947368421053,20.0,18.0,20.0,18.0,,,,,,0.6666666666666666,,0.48528333333333334,0.48528333333333334,1.0,24.5,1.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,1.0,1.0,3.0,,,1.0,0.5,,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,1.0,7.4,1.0,1.0,1.0,,1.0,2.0,,,0.5,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2365-2544-951,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, LeBron James, Ray Allen","Lewis, Cole, Andersen, James, Allen",1740-202708-2365-2544-951,MIA,2886.0,13,48.0,-10.0,93.0,90.0,54.0,183.0,9.0,20.0,5.0,11.0,11.0,25.0,94.0,104.0,7.0,14.0,54.0,12.0,20.0,9.0,17.0,10.0,28.0,36.0,5.0,3.0,9.0,14.0,8.0,21.0,22.0,,85.0,54.0,54.0,,0.44,0.5,0.44,0.50625,0.5340909090909091,0.5280898876404494,0.54,0.3125,0.35714285714285715,0.6666666666666666,0.8947368421052632,0.7941176470588235,0.8,0.8888888888888888,91.3097713097713,15.67741935483871,15.866666666666667,15.333333333333334,15.38888888888889,0.25,0.45,0.45,0.25,0.45454545454545453,0.5625,0.45,0.4599715189873418,0.44448139534883724,0.574468085106383,25.715999999999998,0.5806451612903226,50.0,20.0,5.0,15.0,7.0,20.0,2.0,5.0,24.0,55.0,26.0,21.0,5.0,7.0,18.0,2.0,43.0,23.0,2.0,0.6363636363636364,0.43636363636363634,0.09090909090909091,0.25,0.9,0.25,0.1875,0.3333333333333333,0.3333333333333333,0.25,0.35,0.35,0.0625,0.4,0.4,1.0,9.75090909090909,12.0,6.0,10.0,13.0,13.0,30.0,7.0,12.0,0.43333333333333335,0.6,0.8,0.22727272727272727,0.6,0.1348314606741573,0.1875,8.0,5.0,9.0,8.0,8.0,5.0,3.0,0.6428571428571429,0.2962962962962963,0.2,0.25,0.7142857142857143,0.09574468085106383,,,,,5.0,,2.0,,,1.0,4.0,,0.5,,0.18181818181818182,0.5555555555555556,,,,0.526575,3.0,4.0,,15.0,1.0,,,0.3333333333333333,0.06818181818181818,,4.0,22.0,11.0,6.0,3.0,1.0,2.0,4.0,1.0,,,1.0,0.4583333333333333,0.5,1.0,0.5,1.0,0.5,0.42857142857142855,1.0,2.0,,,2.0,4.0,,2.0,1.0,2.0,,,,3.0,1.0,,0.5,,,,0.02857142857142857,0.4,0.5,,,,,,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2365-2548-951,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, Dwyane Wade, Ray Allen","Lewis, Cole, Andersen, Wade, Allen",1740-202708-2365-2548-951,MIA,1678.0,8,28.0,-9.0,48.0,50.0,1.0,98.0,4.0,11.0,,2.0,7.0,18.0,49.0,58.0,1.0,3.0,3.0,,10.0,4.0,7.0,12.0,20.0,24.0,4.0,1.0,5.0,9.0,,8.0,6.0,,43.0,3.0,1.0,,0.3888888888888889,0.3333333333333333,0.4117647058823529,0.5119047619047619,0.375,0.5568181818181818,0.375,0.42857142857142855,0.4444444444444444,0.9230769230769231,1.0,0.95,0.875,,84.10011918951133,17.875,16.4,17.083333333333332,16.36,0.2619047619047619,0.36363636363636365,0.36363636363636365,0.5,,0.7142857142857143,0.4,0.52175375,0.46015,0.061224489795918366,26.916666666666668,0.020833333333333332,4.0,12.0,1.0,4.0,2.0,8.0,3.0,7.0,11.0,24.0,12.0,21.0,3.0,7.0,12.0,3.0,31.0,10.0,,1.0,0.4583333333333333,0.125,0.16666666666666666,1.0,0.2857142857142857,0.09523809523809523,0.25,0.3333333333333333,0.19047619047619047,0.25,0.25,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,8.362499999999999,8.0,,,6.0,,1.0,,2.0,,0.6666666666666666,0.8,,,0.06818181818181818,0.08,3.0,1.0,6.0,2.0,4.0,4.0,3.0,1.0,0.15384615384615385,0.17391304347826086,0.3333333333333333,1.0,0.12244897959183673,,1.0,1.0,2.0,4.0,,3.0,,,,1.0,0.5,0.8333333333333334,,0.16666666666666666,1.0,0.3333333333333333,,,0.8191,1.0,1.0,2.0,5.0,,0.2,,1.0,0.25,0.3333333333333333,1.0,10.0,5.0,5.0,,1.0,1.0,,1.0,,,,0.45454545454545453,0.45454545454545453,1.0,,,0.625,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,0.25,,,,1.0,0.3333333333333333,1.0,1.0,0.05263157894736842,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2544-2547-2548,1610612748,"Rashard Lewis, Norris Cole, LeBron James, Chris Bosh, Dwyane Wade","Lewis, Cole, James, Bosh, Wade",1740-202708-2544-2547-2548,MIA,428.0,4,7.0,3.0,14.0,13.0,2.0,27.0,1.0,4.0,,,1.0,5.0,19.0,16.0,,,4.0,,4.0,1.0,,3.0,3.0,5.0,,,2.0,2.0,,4.0,7.0,,16.0,4.0,2.0,,0.2,,0.2,0.5909090909090909,1.0,0.6785714285714286,1.0,0.45454545454545453,,1.0,,0.75,1.0,,90.8411214953271,14.357142857142858,17.46153846153846,14.214285714285714,16.076923076923077,0.36363636363636365,0.25,0.25,,,0.8181818181818182,0.25,0.5041772727272728,0.5403,0.21052631578947367,24.96,0.14285714285714285,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,5.0,6.0,,3.0,1.0,1.0,6.0,,13.0,2.0,,1.0,0.8333333333333334,0.16666666666666666,0.25,,0.36363636363636365,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,0.09090909090909091,,,,5.283333333333333,3.0,1.0,1.0,6.0,2.0,2.0,,4.0,1.0,0.75,1.0,0.5,1.0,0.2857142857142857,0.4444444444444444,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.5,1.0,0.4,,,0.15789473684210525,,,,,1.0,,,,,,,,1.0,,,1.0,,,,0.6035,,1.0,1.0,1.0,,0.25,1.0,1.0,,,1.0,10.0,5.0,3.0,1.0,,1.0,,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2544-2547-951,1610612748,"Rashard Lewis, Norris Cole, LeBron James, Chris Bosh, Ray Allen","Lewis, Cole, James, Bosh, Allen",1740-202708-2544-2547-951,MIA,568.0,5,9.0,-4.0,17.0,17.0,8.0,34.0,1.0,2.0,1.0,2.0,2.0,3.0,19.0,23.0,2.0,3.0,11.0,,2.0,1.0,4.0,2.0,6.0,9.0,2.0,1.0,4.0,6.0,2.0,4.0,3.0,,15.0,11.0,8.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.7142857142857143,0.6785714285714286,0.6875,0.23076923076923078,0.3333333333333333,0.5,0.8,0.6666666666666666,,0.5,86.19718309859155,17.470588235294116,15.941176470588236,15.941176470588236,14.647058823529411,0.15384615384615385,0.5,0.5,0.2857142857142857,0.5,0.5384615384615384,0.5,0.46613846153846156,0.5144571428571428,0.5789473684210527,24.400000000000002,0.47058823529411764,4.0,4.0,3.0,6.0,,,1.0,1.0,6.0,10.0,6.0,6.0,,2.0,5.0,1.0,12.0,2.0,,1.0,0.6,,,1.0,0.3076923076923077,0.46153846153846156,0.5,0.5,,,,0.07692307692307693,1.0,1.0,1.0,6.45,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,0.5,0.75,0.75,0.2857142857142857,1.0,0.14285714285714285,0.18181818181818182,3.0,,4.0,2.0,3.0,1.0,1.0,1.0,0.5,0.6,0.6666666666666666,1.0,0.21052631578947367,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,0.7515,1.0,2.0,1.0,1.0,,1.0,,,0.14285714285714285,1.0,2.0,6.0,3.0,3.0,,,,1.0,2.0,,1.0,,0.5,0.5,,,,1.0,,1.0,2.0,,,2.0,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2544-2548-2617,1610612748,"Rashard Lewis, Norris Cole, LeBron James, Dwyane Wade, Udonis Haslem","Lewis, Cole, James, Wade, Haslem",1740-202708-2544-2548-2617,MIA,402.0,2,7.0,-11.0,13.0,14.0,13.0,27.0,,1.0,,1.0,,1.0,3.0,14.0,,1.0,3.0,,1.0,,3.0,1.0,5.0,6.0,5.0,3.0,2.0,7.0,7.0,2.0,4.0,1.0,3.0,3.0,13.0,1.0,,,,,,0.21428571428571427,0.21428571428571427,0.2,0.7142857142857143,1.0,1.0,1.0,,,96.71641791044776,18.615384615384617,11.428571428571429,18.153846153846153,11.428571428571429,0.2,,,0.2,,0.4,,0.48213,0.48213,1.0,25.0,1.0,4.0,1.0,,1.0,,2.0,,,,4.0,,,,,,,,3.0,,,,,,1.0,0.2,0.2,,,0.4,,,,,,,12.075,,,1.0,3.0,,4.0,3.0,1.0,,,,0.2,,0.16666666666666666,0.2,1.0,,,1.0,1.0,1.0,1.0,,0.25,0.2,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,,,0.56115,,,,2.0,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2544-2592-951,1610612748,"Rashard Lewis, Norris Cole, LeBron James, James Jones, Ray Allen","Lewis, Cole, James, Jones, Allen",1740-202708-2544-2592-951,MIA,75.0,1,1.0,2.0,2.0,2.0,2.0,4.0,,,,,,,4.0,2.0,,,4.0,,,,,1.0,1.0,2.0,,,,,,,,,2.0,4.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,,,76.8,19.5,18.0,19.5,18.0,,,,,,0.6666666666666666,,0.4814,0.4814,1.0,,1.0,,2.0,,,,1.0,,,2.0,3.0,2.0,,,,1.0,,2.0,,,,0.6666666666666666,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,7.166666666666667,2.0,2.0,2.0,,2.0,3.0,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.5,,,,,,,,,,,,,1.0,,1.0,,,,,0.462,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,0.5,1.0,,,,0.5,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
1740-202708-2544-2617-951,1610612748,"Rashard Lewis, Norris Cole, LeBron James, Udonis Haslem, Ray Allen","Lewis, Cole, James, Haslem, Allen",1740-202708-2544-2617-951,MIA,166.0,1,3.0,-4.0,5.0,5.0,5.0,10.0,,,,,1.0,1.0,5.0,9.0,1.0,1.0,5.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,3.0,5.0,5.0,,1.0,1.0,1.0,0.625,0.625,0.625,0.625,0.25,,,,,,,86.74698795180723,19.8,13.4,19.6,13.4,,,,,,0.5,,0.37805,0.37805,1.0,23.5,1.0,5.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,3.0,2.0,,1.0,0.3333333333333333,,,,0.25,0.25,,,0.25,,,0.25,1.0,1.0,1.0,8.666666666666666,1.0,1.0,1.0,,1.0,3.0,,,0.3333333333333333,1.0,1.0,0.25,1.0,,,1.0,,2.0,,1.0,,,1.0,,,,,0.4,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,0.31,1.0,1.0,,1.0,,,,,0.25,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,True
